method	repeat	complex_name	native_rank	formal_rmsd_A	slot_status	source_rank_field	source_value_field
PLANTS	1	2ydh	6	3.77969404	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ydh	7	3.35751931	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ydh	8	7.26945732	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ydh	9	6.6817652	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ydh	10	4.5504314	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	1	0.7553343	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	2	1.58494443	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	3	5.28445395	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	4	2.514735	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	5	2.82950657	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	6	5.53310497	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	7	6.05172343	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	8	6.85708029	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	9	5.57793642	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	2ygh	10	3.66926254	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	1	6.27078547	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	2	7.9281625	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	3	7.79337032	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	4	7.54611284	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	5	8.02279517	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	6	7.30339993	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	7	7.67484136	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	8	7.28872463	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	9	6.58174753	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	316d	10	7.55308127	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	1	2.89025017	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	2	9.48563471	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	3	5.83269514	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	4	6.307595	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	5	8.47316879	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	6	6.93907098	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	7	8.56389087	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	8	5.72989385	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	9	9.40500183	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3c44	10	9.19639364	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3d2x	1	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	2	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	3	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	4	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	5	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	6	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	7	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	8	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	9	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3d2x	10	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3dil	1	1.67474983	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	2	0.91062019	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	3	1.85772157	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	4	2.12834446	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	5	5.36377479	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	6	1.33314724	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	7	5.11386774	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	8	2.6619443	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	9	4.85017888	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dil	10	5.4434419	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ds7	1	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	2	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	3	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	4	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	5	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	6	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	7	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	8	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	9	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3ds7	10	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3dvv	1	5.7281222	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	2	4.76002728	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	3	5.96625552	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	4	7.4601147	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	5	5.53203194	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	6	5.47679466	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	7	7.21074364	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	8	7.0720831	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	9	7.34790317	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3dvv	10	5.39332907	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	1	3.79370237	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	2	1.56330607	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	3	2.47316412	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	4	2.32853666	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	5	1.08221015	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	6	4.17080611	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	7	6.147277	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	8	7.72117129	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	9	4.76524136	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3e5c	10	3.78795281	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	1	0.49681697	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	2	1.33294199	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	3	4.75156967	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	4	4.87829636	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	5	1.83687222	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	6	5.05666189	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	7	2.09935116	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	8	1.73016466	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	9	3.0900785	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3f2q	10	5.01974563	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	1	0.30810781	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	2	2.86484313	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	3	3.34592245	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	4	3.38828852	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	5	3.87095635	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	6	2.94233341	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	7	6.17129699	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	8	7.08609989	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	9	5.9640766	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo4	10	5.34157224	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	1	0.21235776	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	2	3.15732469	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	3	3.19948846	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	4	2.97233495	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	5	3.70978148	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	6	5.88663622	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	7	3.98985216	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	8	6.12758738	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	9	4.86989101	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3fo6	10	6.62422211	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	1	2.81264659	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	2	0.2838819	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	3	3.70498926	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	4	3.33995985	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	5	3.8499901	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	6	6.21181409	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	7	6.6636712	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	8	2.76482905	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	9	6.67932673	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gao	10	5.64344196	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	1	0.30406684	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	2	3.95610538	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	3	3.40170148	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	4	3.01657783	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	5	3.35860836	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	6	2.84582626	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	7	5.76617005	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	8	6.08160125	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	9	6.38271451	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ger	10	4.50558983	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	1	0.81534798	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	2	3.4592361	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	3	3.21370477	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	4	2.98017403	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	5	4.13758451	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	6	6.46515374	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	7	3.96877988	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	8	6.08039724	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	9	6.08735263	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3ges	10	7.09209307	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	1	0.12167393	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	2	3.42369065	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	3	3.80685899	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	4	3.34012861	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	5	2.94771851	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	6	2.80996135	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	7	5.96593679	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	8	6.74843743	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	9	5.95865925	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gog	10	6.0031132	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	1	0.17279678	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	2	2.68264915	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	3	2.82972796	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	4	3.33429344	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	5	3.72918612	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	6	6.65969806	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	7	5.80433598	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	8	3.48744492	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	9	6.05651707	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3got	10	6.20289995	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	1	1.03163326	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	2	3.18772834	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	3	2.69711786	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	4	1.54715989	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	5	2.14461334	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	6	2.59579352	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	7	2.63465162	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	8	5.5191383	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	9	3.85493816	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx2	10	2.25943857	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	1	2.58479035	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	2	3.16321931	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	3	6.36945103	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	4	4.22737543	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	5	6.92221002	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	6	1.31731968	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	7	2.56104992	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	8	1.76899017	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	9	3.31117676	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx3	10	5.77214917	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	1	0.67484209	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	2	1.82822723	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	3	2.59825615	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	4	4.72767748	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	5	3.10783046	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	6	4.43903288	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	7	5.34292903	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	8	5.72408642	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	9	3.02485555	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx5	10	4.94396815	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	1	0.75547365	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	2	1.83193249	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	3	1.59927447	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	4	3.01766102	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	5	2.78247608	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	6	2.60620946	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	7	1.72695431	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	8	1.55517977	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	9	2.44814565	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3gx7	10	2.45440557	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	1	2.36077849	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	2	3.10364532	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	3	2.30544481	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	4	3.2250298	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	5	2.8761718	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	6	0.43622146	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	7	5.86262064	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	8	5.56522441	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	9	6.00605485	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3la5	10	6.22024453	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	1	5.20858057	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	2	5.93884038	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	3	5.31855165	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	4	4.76025868	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	5	7.26014524	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	6	6.73061354	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	7	7.20671661	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	8	6.72811461	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	9	5.95961132	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mum	10	6.8504052	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	1	7.27958911	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	2	7.52351881	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	3	7.8338089	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	4	7.57232431	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	5	7.45950326	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	6	7.25679268	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	7	7.57340781	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	8	7.38863873	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	9	7.26761302	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mur	10	7.11340544	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	1	6.3466224	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	2	6.55921837	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	3	6.28481354	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	4	5.32318504	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	5	4.35050229	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	6	7.11558461	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	7	7.18936848	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	8	5.22436896	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	9	6.51256477	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3mxh	10	6.59295818	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	1	7.62673759	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	2	4.48812338	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	3	5.93932781	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	4	5.90465884	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	5	8.4826487	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	6	6.17980588	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	7	2.30315082	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	8	7.60167634	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	9	6.36230694	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npn	10	5.58740708	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	1	0.4988815	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	2	2.13344015	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	3	7.61336001	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	4	8.48189631	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	5	8.13287697	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	6	5.95380066	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	7	7.88818784	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	8	2.91367289	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	9	8.67086785	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3npq	10	8.72767766	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3owz	1	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	2	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	3	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	4	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	5	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	6	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	7	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	8	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	9	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3owz	10	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	3q3z	1	4.36168775	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	2	4.66172713	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	3	5.33115059	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	4	3.44281148	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	5	4.89902581	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	6	5.41127122	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	7	6.76269645	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	8	4.27337152	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	9	3.67467287	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q3z	10	5.5692061	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	1	0.68990061	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	2	4.58549167	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	3	2.35372239	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	4	4.12135832	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	5	4.23055892	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	6	3.4483829	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	7	5.18621444	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	8	5.50459431	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	9	3.93051958	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3q50	10	4.315743	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	1	8.05486592	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	2	10.01885036	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	3	8.61092063	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	4	8.99578788	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	5	7.652091	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	6	7.31794633	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	7	7.39449257	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	8	7.84854204	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	9	9.65232417	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3s4p	10	8.23264005	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	1	1.49188816	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	2	1.15540672	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	3	6.99676417	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	4	6.96508108	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	5	7.69725219	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	6	7.40183147	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	7	7.23391882	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	8	6.9286573	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	9	7.76673154	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	3slm	10	6.67342217	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	407d	1	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	2	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	3	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	4	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	5	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	6	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	7	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	8	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	9	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	407d	10	Inf	MISSING_NATIVE_SLOT	rank	formal_rmsd
PLANTS	1	408d	1	15.79873345	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	408d	2	6.77012682	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	408d	3	15.57359252	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	408d	4	14.93963498	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	408d	5	15.65251833	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	408d	6	11.83883378	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	408d	7	11.58404853	FORMAL_VALID	rank	formal_rmsd
PLANTS	1	408d	8	12.0871169	FORMAL_VALID	rank	formal_rmsd
